Wavenumber,WD23MI02,WD33MI03,SH55MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,WD70MI01B,WD12MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,VS73MI02,SH63MI24
1639.224,0.206812245,0.149663156,0.233598779,0.812432621,0.135252882,0.270624213,0.160571531,0.733376426,0.196496141,0.258646189,0.252531789,0.187199042,0.304449089,0.261075932,0.087012447,0.082381174,0.134147629,0.210528645,0.03729083,0.083660049,0.385331036,0.066467695,0.256271168,0.135749983,0.360236622,0.272850053,0.345852948,0.251764864,0.181594989,0.342358848,0.385246479,0.265185004,0.409280082,0.175205229,0.164523521,0.173449282,0.24537617,0.056925378,0.294709393,0.342099144,0.247435286,0.180198426
1641.152,0.204512753,0.149457517,0.228739272,0.802814751,0.13271799,0.269710202,0.158682735,0.732893758,0.195903543,0.257731677,0.250180625,0.186717436,0.301929134,0.257556294,0.085584382,0.080847114,0.133293437,0.209517694,0.036784317,0.082512932,0.383989104,0.064947591,0.254085531,0.13409302,0.357517673,0.271519176,0.342553441,0.250547546,0.180182499,0.341477961,0.381926214,0.262612015,0.407670476,0.174237002,0.163138179,0.172068543,0.241128989,0.056595945,0.292944343,0.340381903,0.242121665,0.176538612
1643.081,0.201601553,0.147835078,0.22143905,0.785954001,0.128677047,0.266020242,0.154960552,0.725788505,0.193493275,0.254301732,0.245358242,0.184657998,0.296244296,0.250917085,0.083253644,0.078146225,0.131230405,0.206861871,0.035883871,0.080606761,0.379373072,0.063043516,0.249460494,0.130512369,0.351280091,0.268466939,0.335945713,0.247136374,0.177134987,0.337900186,0.374997156,0.258029144,0.402163547,0.171567719,0.160335096,0.168844027,0.234419925,0.055612753,0.288896052,0.335443058,0.234410273,0.171034272
1645.009,0.200685985,0.145201028,0.212760256,0.765478816,0.123797168,0.260499785,0.150426161,0.714879045,0.189810251,0.24927997,0.23897081,0.181518189,0.288842377,0.242583849,0.080442565,0.074949386,0.128519239,0.203110158,0.034746962,0.078125789,0.372527303,0.060762912,0.24336624,0.126409819,0.342886636,0.264018136,0.327327953,0.242522399,0.173034798,0.332366276,0.36571592,0.250124016,0.394021221,0.167999204,0.156547683,0.164564001,0.22638998,0.054174834,0.283713551,0.328469489,0.225220348,0.164199775
1646.938,0.196525477,0.141872023,0.202979582,0.74287428,0.118251205,0.253377887,0.145246786,0.700334064,0.184890897,0.242869816,0.231225943,0.177195897,0.27992142,0.232791926,0.077149546,0.07146341,0.125242787,0.198388723,0.03340787,0.075143939,0.363823383,0.057967369,0.23597582,0.122209436,0.332639777,0.258078291,0.316939369,0.236648861,0.167959602,0.325028772,0.354408796,0.242603683,0.383558386,0.163653083,0.151876683,0.15945676,0.217186698,0.05227566,0.277123701,0.319427325,0.214800967,0.156064935
1648.866,0.189359846,0.138085869,0.192624088,0.718202076,0.112262182,0.245218227,0.139584707,0.681818984,0.179070465,0.235482865,0.222639227,0.17186814,0.269947542,0.222508975,0.073551262,0.067875055,0.121407781,0.192910745,0.03191194,0.071885509,0.353780829,0.054887565,0.227694636,0.117926368,0.321014081,0.250972969,0.305209248,0.229862221,0.162286364,0.316007438,0.341643135,0.235461475,0.37121038,0.158622671,0.146544533,0.153733915,0.207194162,0.050062536,0.269373991,0.30857953,0.203744616,0.147290881
1650.795,0.17809368,0.134055365,0.181800851,0.689106373,0.10585032,0.23630056,0.133228855,0.660022516,0.172647716,0.226997088,0.213534938,0.166024967,0.258970673,0.212114696,0.069793165,0.064064815,0.116685779,0.186721492,0.030285136,0.068467716,0.342445217,0.051836251,0.218488418,0.110861166,0.308123663,0.24311387,0.292353,0.222267678,0.156052916,0.305773469,0.32773455,0.224743778,0.357460301,0.152846653,0.140626743,0.147302748,0.196727354,0.047844164,0.260244548,0.295928972,0.192269549,0.13859906
1652.723,0.170486308,0.129549412,0.170431296,0.655916184,0.099134258,0.226242799,0.126455992,0.636769771,0.165514921,0.217590728,0.203398157,0.159633525,0.247182841,0.200452757,0.065802389,0.060009218,0.111254224,0.17991339,0.028589173,0.064774297,0.329598898,0.048859727,0.208575903,0.104141667,0.294039313,0.234624117,0.278536886,0.21371283,0.149149761,0.294723481,0.312623502,0.214907951,0.342171922,0.146578821,0.13421927,0.14035585,0.185583069,0.045464345,0.249882586,0.282202873,0.180276416,0.129778038
1654.652,0.168794784,0.124489617,0.158926232,0.623452738,0.092313166,0.215345151,0.119695348,0.61213455,0.157794244,0.207513446,0.192700329,0.15248253,0.234878588,0.187900136,0.061607045,0.055924056,0.105709161,0.172519802,0.026850599,0.060873894,0.315753382,0.045808083,0.19820252,0.099643632,0.27928162,0.225453239,0.26410594,0.204420736,0.141886784,0.282926489,0.296634972,0.20531395,0.325524738,0.139979166,0.127447795,0.13319294,0.174190708,0.042814938,0.238959415,0.267776217,0.168015892,0.120606913
1656.58,0.164455062,0.119144332,0.14780411,0.592371534,0.085683617,0.20433475,0.113115259,0.587868104,0.150089867,0.197380605,0.182222496,0.145204703,0.222572842,0.175971689,0.057416404,0.052252932,0.100369664,0.165034274,0.025155235,0.057011748,0.302042989,0.042766994,0.187856759,0.094593946,0.264667637,0.215976526,0.249723051,0.194997388,0.134644316,0.270776363,0.280654138,0.194357119,0.308512399,0.133327178,0.120675698,0.126091073,0.163267295,0.040112964,0.228413773,0.253593548,0.156101518,0.111692084
1658.509,0.154668768,0.113220683,0.136770537,0.560799023,0.07910064,0.193124122,0.106371818,0.562568921,0.142187382,0.186823278,0.17169826,0.137620133,0.210036348,0.163716574,0.053249167,0.048602278,0.094912244,0.157115826,0.02344941,0.053130208,0.28762396,0.039782909,0.177277429,0.087736884,0.249665428,0.205437909,0.234969037,0.185217965,0.127125418,0.257826481,0.2643343,0.182776945,0.291066582,0.126385088,0.11368757,0.118699747,0.152164371,0.037392507,0.217535961,0.23899359,0.14431236,0.103089746
1660.437,0.145034227,0.107086836,0.126195415,0.528310474,0.072734376,0.18201749,0.099694309,0.535763818,0.134125092,0.176013694,0.161217298,0.12974294,0.197579636,0.151173092,0.049252523,0.044807748,0.089357414,0.148918752,0.021756901,0.049319334,0.27248113,0.036977083,0.166782949,0.081546785,0.234587179,0.194430134,0.220217291,0.175256955,0.119464833,0.244358077,0.248086684,0.171187479,0.273552665,0.119341649,0.106619067,0.111245598,0.141310188,0.034733805,0.206153096,0.224319025,0.132928356,0.095046078
1662.366,0.135352039,0.100869184,0.115889872,0.493859895,0.066502023,0.171464398,0.092980913,0.507128112,0.126149795,0.16506737,0.150745082,0.121948352,0.18517688,0.13841487,0.045507849,0.04104719,0.083495377,0.140617542,0.020069261,0.045557431,0.257054095,0.034216763,0.156318637,0.075672982,0.219478935,0.18330366,0.205454914,0.16482346,0.111792074,0.230509551,0.231898051,0.159800446,0.256133237,0.112060517,0.099382252,0.103719943,0.130766625,0.032250471,0.194157507,0.209728513,0.121818597,0.087342393
1664.294,0.126014266,0.094366728,0.105768808,0.45892092,0.060344718,0.160458485,0.08607365,0.47705501,0.118122902,0.154093782,0.140039458,0.114086566,0.172972902,0.126320789,0.041823157,0.037502592,0.077662051,0.132043991,0.018380362,0.04177103,0.240843041,0.031478463,0.145757614,0.069300378,0.204153519,0.172022754,0.190676296,0.154302192,0.104025312,0.216342525,0.215584728,0.148894339,0.238774894,0.104557787,0.092074638,0.096199335,0.120232147,0.029690859,0.18187254,0.194949051,0.110858702,0.079876766
1666.223,0.117112675,0.087994722,0.096538369,0.42641697,0.054667663,0.14992669,0.07962367,0.447716434,0.110395833,0.143365652,0.130088548,0.106512981,0.161399412,0.115500722,0.038303562,0.03427417,0.072246433,0.123710949,0.016818882,0.038205368,0.22500907,0.029049555,0.135731748,0.06326577,0.189771077,0.161239399,0.176708196,0.144410909,0.096563553,0.202870867,0.200116368,0.136799759,0.222294982,0.097221941,0.085054869,0.089121295,0.110382472,0.027270599,0.170141761,0.180859344,0.100772644,0.073128129
1668.151,0.108875049,0.081914763,0.088127116,0.395157098,0.049451198,0.139696515,0.073338497,0.420240198,0.103046548,0.132688752,0.121061288,0.099500059,0.150153372,0.105032054,0.034913439,0.031197853,0.067339057,0.115610175,0.015406583,0.035023479,0.209923483,0.026771811,0.126112214,0.057788579,0.176523767,0.15126104,0.163508947,0.134823356,0.089490231,0.190307529,0.185691505,0.125101216,0.206860281,0.089870064,0.078282718,0.082331028,0.101159829,0.025066145,0.158836137,0.168003719,0.091662109,0.066810278
1670.08,0.101021638,0.075318829,0.079309077,0.361318467,0.044004133,0.128703973,0.066597536,0.39007747,0.095133537,0.121775311,0.111028431,0.091709384,0.138268297,0.094039334,0.031508156,0.027660228,0.062304437,0.107007669,0.013878018,0.031632003,0.19391484,0.024480786,0.115933769,0.052516649,0.16225394,0.140911101,0.149897208,0.124766311,0.082115691,0.176905294,0.170523779,0.115767374,0.190553771,0.082246073,0.071324949,0.075019139,0.091719955,0.02260209,0.147488661,0.15412217,0.082153553,0.060121031
1672.008,0.094162265,0.069289701,0.071486609,0.331031541,0.039131882,0.118899341,0.060457787,0.361810351,0.087979507,0.111912744,0.102062395,0.084878669,0.127595195,0.084000529,0.028575813,0.024702304,0.057364769,0.099033751,0.012527101,0.02857204,0.179439855,0.022288536,0.106605912,0.047562088,0.149272736,0.131170089,0.137465054,0.115446149,0.075345198,0.164484211,0.156700262,0.106738442,0.176051956,0.075224929,0.064934932,0.068311324,0.083324027,0.020447085,0.137142278,0.141282725,0.073709797,0.054431594
1673.937,0.088318753,0.063253978,0.064063624,0.301335628,0.034507014,0.109157636,0.054333212,0.332882598,0.080804791,0.102112587,0.093200102,0.078218684,0.117174098,0.074332106,0.025735048,0.022231775,0.05210491,0.091178507,0.011238291,0.025607549,0.165027148,0.019929332,0.097439953,0.042526694,0.136473771,0.121202961,0.125288775,0.106077939,0.0686552,0.152138816,0.143220232,0.097513004,0.162082916,0.068216416,0.058671866,0.061617673,0.075188698,0.018353359,0.12643802,0.128521282,0.065814623,0.049269973
1675.865,0.081368519,0.057743781,0.057376937,0.274056597,0.030304944,0.100148578,0.048597015,0.305085068,0.07393324,0.09299757,0.085047053,0.071863897,0.10750916,0.065566655,0.023141571,0.020035132,0.04712911,0.083763056,0.010072619,0.022856558,0.151434266,0.017687427,0.088928363,0.038310585,0.124607223,0.111468483,0.114014538,0.097323204,0.062440187,0.140454713,0.130652147,0.08915062,0.148896559,0.061572891,0.052781656,0.055341777,0.067683698,0.016444037,0.116239935,0.116717776,0.058688478,0.044691301
1677.794,0.071989361,0.052872793,0.051246005,0.248249288,0.026417981,0.091752831,0.043071481,0.278528796,0.067348448,0.08453276,0.077413879,0.065956551,0.098306536,0.057312834,0.020783442,0.017859696,0.042417359,0.076580849,0.008997072,0.020250084,0.138562405,0.015572913,0.080872094,0.034908547,0.113390262,0.102127015,0.103471943,0.089020827,0.056605016,0.129571193,0.118772748,0.080887443,0.13646595,0.055147733,0.047183203,0.049460574,0.060706083,0.014729219,0.10669415,0.105752911,0.05212067,0.040557464
1679.722,0.064692249,0.04832324,0.045497068,0.222965564,0.022752148,0.083330413,0.037816116,0.252913334,0.06084435,0.076558835,0.069815127,0.060151626,0.089281672,0.049175392,0.01849273,0.015745264,0.037912401,0.069584559,0.007980706,0.017699925,0.126044075,0.013582913,0.073114116,0.031221896,0.102596143,0.093145855,0.093543112,0.081018754,0.051005934,0.119099308,0.107428012,0.072751264,0.124452067,0.049036415,0.041834917,0.043899882,0.054153148,0.012998502,0.097471402,0.095169999,0.045970895,0.03663169
1681.651,0.060089998,0.044289928,0.040442545,0.200613667,0.019477159,0.075555107,0.033289068,0.229913755,0.054773665,0.06936555,0.062882994,0.054555819,0.080877778,0.041841598,0.016346224,0.013999965,0.033838831,0.063120485,0.00708343,0.015333373,0.114637779,0.011763444,0.066074376,0.027007504,0.092957477,0.084820071,0.084620226,0.073718679,0.045921923,0.10912601,0.097152017,0.064403433,0.113211294,0.043576776,0.036968844,0.038893501,0.048415203,0.011338226,0.088865523,0.085668426,0.040525624,0.032983541
1683.579,0.057687741,0.040865612,0.03614119,0.181952431,0.016642385,0.068904238,0.029455917,0.210109133,0.049465062,0.063157782,0.05700905,0.049593919,0.073289506,0.035851814,0.01447218,0.012458812,0.030353624,0.057275747,0.006289497,0.013272667,0.104832063,0.010298252,0.059916228,0.023255114,0.084663389,0.077454016,0.076758409,0.067186771,0.041477706,0.100117126,0.088141885,0.058478449,0.103258349,0.03878981,0.032717559,0.034495284,0.043419629,0.009944889,0.081305492,0.077772498,0.035886185,0.029966653
1685.508,0.052419958,0.03717171,0.031896566,0.162848051,0.013866202,0.062469869,0.025515592,0.189847714,0.044242257,0.057036312,0.051181581,0.044846706,0.065881766,0.029960746,0.012588584,0.010734447,0.02666778,0.051363234,0.005498112,0.011245561,0.094920725,0.009164275,0.053842365,0.021609593,0.076231662,0.070170203,0.06899705,0.060711156,0.037037963,0.090995396,0.079240355,0.053698696,0.09354875,0.034117262,0.0286178,0.030386459,0.038130948,0.008705415,0.073710045,0.069902703,0.031448247,0.027126808
1687.436,0.043764771,0.033662826,0.028089535,0.14558907,0.011389306,0.056674267,0.021786394,0.171359695,0.03942702,0.051515103,0.045906583,0.040592451,0.059129182,0.025353563,0.010827997,0.009376883,0.023263054,0.045972602,0.00480399,0.009415528,0.085844889,0.008212018,0.048363,0.020090576,0.068613495,0.063793784,0.062047766,0.05499563,0.033005516,0.082535036,0.071206912,0.047351357,0.084770566,0.030000093,0.024918761,0.026901749,0.033391663,0.007683948,0.06644035,0.062675566,0.027483766,0.024571812
1689.365,0.039086351,0.030530582,0.024616491,0.129961325,0.009154545,0.051267202,0.018270315,0.154245727,0.034911507,0.046079711,0.041090485,0.036704144,0.05263383,0.021188999,0.009302272,0.008454408,0.020321593,0.04110053,0.004203905,0.007793534,0.077417836,0.007309197,0.043207569,0.017673527,0.061559675,0.057832484,0.055587262,0.049808707,0.029229725,0.074374015,0.063790096,0.041034498,0.076741241,0.026130991,0.021616918,0.023706817,0.02913353,0.006761985,0.05931756,0.056165814,0.023985322,0.022229687
1691.293,0.035607648,0.027447794,0.021314906,0.114739219,0.007066484,0.045882619,0.015009461,0.137811297,0.03051376,0.040795459,0.036390849,0.032922352,0.046393585,0.017048293,0.007913045,0.007604031,0.017704673,0.036546153,0.003627059,0.006278598,0.069193223,0.006492299,0.038297558,0.015687158,0.054740884,0.052132634,0.049452277,0.0450094,0.025697348,0.066445738,0.056743593,0.036208732,0.068872983,0.022523206,0.018673911,0.020801116,0.025042835,0.005824895,0.052546031,0.050032234,0.020730795,0.019959268
1693.222,0.029965921,0.024429455,0.018306423,0.101317801,0.005204753,0.040896022,0.012270021,0.12279748,0.026500587,0.035881317,0.032147302,0.029343389,0.04069395,0.013609309,0.006536103,0.006554536,0.015282541,0.032466734,0.00307859,0.004899527,0.061858151,0.005702535,0.033852172,0.011998414,0.048560418,0.046779096,0.043814707,0.040527256,0.022546684,0.059020459,0.050309328,0.030167511,0.061333732,0.01939007,0.016175984,0.018315472,0.021323713,0.00499724,0.046470081,0.044481206,0.017809481,0.01779244
1695.15,0.026481735,0.021617531,0.015679208,0.089464651,0.003621089,0.03638046,0.010007407,0.109450591,0.023001823,0.031400892,0.02837364,0.026060194,0.03570165,0.010786028,0.005260338,0.00548999,0.013136621,0.028976295,0.002597266,0.003701774,0.055349525,0.004815719,0.029935451,0.009730051,0.043078952,0.041889343,0.038743142,0.036440424,0.019809667,0.052258835,0.044551441,0.025480049,0.054408141,0.016739194,0.014140699,0.016263541,0.018075446,0.004333905,0.041022332,0.039486675,0.015328823,0.015811824
1697.079,0.02433803,0.019034317,0.013359643,0.078924842,0.002254391,0.032337346,0.008119475,0.097566475,0.019973372,0.027242256,0.025051414,0.023123881,0.031254034,0.008488461,0.004074742,0.004627901,0.01117893,0.025959949,0.002218261,0.00267599,0.049564152,0.003932904,0.026439836,0.00856144,0.038133515,0.037086747,0.03418487,0.032761236,0.017331805,0.046106006,0.03936186,0.022911886,0.048057461,0.014485817,0.012519387,0.014543315,0.015140941,0.003789437,0.036057108,0.034954178,0.013219273,0.013996922
1699.007,0.02374479,0.016720125,0.011331543,0.069656067,0.001078209,0.028626096,0.006404948,0.086741499,0.017467751,0.02337953,0.02226703,0.020950856,0.027438899,0.006221268,0.003001591,0.004220715,0.009147471,0.023421313,0.001916219,0.001894107,0.044673859,0.003099815,0.023272478,0.007015128,0.033655402,0.032302883,0.029922608,0.029272294,0.015147186,0.040663673,0.034761564,0.017738269,0.042706711,0.012508589,0.011325604,0.012965149,0.012474412,0.003402443,0.031587666,0.03083641,0.011595476,0.012641061
1700.936,0.02087405,0.01423289,0.00929109,0.059473485,-5.16E-05,0.02443085,0.004681533,0.075273997,0.014789491,0.019280621,0.01919808,0.018474723,0.023654731,0.003911561,0.001901426,0.004045414,0.00694845,0.020829992,0.001592512,0.001078766,0.039255779,0.002014444,0.020058338,0.006354024,0.028995948,0.027495349,0.025546258,0.025748186,0.01290113,0.035316763,0.030045175,0.016216401,0.037131639,0.010537029,0.010137039,0.011297553,0.00973142,0.002897596,0.026830778,0.0264828,0.010043852,0.011045088
1702.864,0.015240035,0.012217026,0.007665721,0.051142356,-0.000867466,0.020774175,0.003552719,0.065538277,0.012482718,0.015833572,0.016658749,0.01611466,0.020519479,0.001887632,0.000998888,0.003804323,0.005190442,0.018599908,0.001323334,0.000426286,0.034500934,0.001065925,0.017422487,0.006058474,0.025077394,0.023219574,0.021938011,0.022720449,0.011081549,0.030758454,0.026012208,0.016860506,0.032015115,0.009027604,0.009195384,0.010140119,0.007546164,0.002466801,0.022779297,0.022943319,0.00884963,0.009424303
1704.793,0.013039901,0.010783648,0.006348201,0.043848945,-0.001527262,0.017489792,0.002700286,0.056722843,0.010515774,0.012820649,0.014394683,0.014202418,0.017752547,-0.000365001,0.000107798,0.003342503,0.004108328,0.016533301,0.001103881,-9.51E-05,0.030194049,0.000387268,0.014977477,0.004967241,0.021467906,0.019300863,0.01866902,0.019740654,0.00949701,0.026668634,0.022355,0.012675072,0.027285037,0.007680254,0.008404913,0.009075594,0.005693058,0.002137047,0.019400249,0.019918324,0.007917166,0.007895821
1706.721,0.011539782,0.009540425,0.00527114,0.036872208,-0.002066004,0.014417121,0.001989354,0.04841659,0.008778206,0.010052659,0.01220181,0.012479095,0.01528107,-0.002310374,-0.000679898,0.002937934,0.00335398,0.014615517,0.000935692,-0.000491157,0.026002744,-1.42E-05,0.012686009,0.004728627,0.018157936,0.015731606,0.015588146,0.016900494,0.008021571,0.02283232,0.01895869,0.012495377,0.022928674,0.006431215,0.007665811,0.007930391,0.004218091,0.001802374,0.016381705,0.017017521,0.007241712,0.006475457
