,H2OT_MEAN,H2OT_STD,H2OT_3550_M,H2OT_3550_STD,H2OT_3550_SAT,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_S2N,ERR_5200,PH_4500_S2N,ERR_4500,H2O_EXP,H2O_EXP_STD,CO2_EXP,CO2_EXP_STD
ND70_6_2_chip5_100x100_256s_sp1,6.264100882488285,0.9565068812244504,6.264100882488285,0.9565068812244504,-,4.228863235798034,0.9689627249945748,16660.085286412177,1620.132025194272,16235.039866802532,2229.913622505619,17085.13070602182,2350.913939812396,4.431448231603975,1.43420345087945,2.119119050665854,0.7133398042230381,11.6175670037293,-,5.037533791851852,-,,,,
ND70_degassed_06032022_150x150_sp1,0.0166355159457192,0.0020724347050024,0.0166355159457192,0.0020724347050024,-,5.7131847348312025e-31,0.0010819908309266,14.250465059834776,5.487297083436054,7.142647228379383e-32,1.8846487421788645,28.50093011966955,10.811559380873184,0.0171986859563296,0.0079329373383837,0.0271468476783956,0.0150896296886048,2.733009274692037,*,2.610794508270876,*,,,,
ND70_degassed_06032022_150x150_sp2,0.0222070065460549,0.0024251580363782,0.0222070065460549,0.0024251580363782,-,3.3128949359398654e-42,0.00168822451901,50.49952890969431,9.2301439559951,34.18186580789046,12.093378363686483,66.81719201149816,13.947488288085824,0.0249607502227126,0.0068914890177172,0.0170171191962366,0.0044842103021963,1.948803736357916,*,3.137147977625123,*,,,,
ND70_degassed_100x100_033123_sp1,,,,,-,,,,,,,,,,,,,6.404905478694938,-,2.451466447900911,*,,,,
ND70_degassed_100x100_033123_sp2,,,,,-,,,,,,,,,,,,,3.228531364158926,*,2.225300471111713,*,,,,
ND70_degassed_100x100_033123_sp3,,,,,-,,,,,,,,,,,,,6.88266176809394,-,3.259762693891886,*,,,,
ND70_degassed_100x100_033123_sp4,,,,,-,,,,,,,,,,,,,15.84185692683858,-,33.56121623950588,-,,,,
ND70_org_100x100_051823_sp1,0.7846873890038163,0.0585730490281252,0.7846873890038163,0.0585730490281252,-,0.0630108355559226,0.0110340098844516,45.70101419300818,5.456367210362661,51.17703017032581,7.568707240369961,40.22499821569056,7.861452998451021,0.1105726629148796,0.0283787956130122,0.5640796421936833,0.142240155572889,9.47760175940065,-,14.029398765350573,-,,,,
ND70_org_100x100_051823_sp2,0.504670566534371,0.0376911604576805,0.504670566534371,0.0376911604576805,-,0.0447279337306129,0.0083371956361066,60.03125333138776,6.513794854692156,64.83403855230453,8.725423679996851,55.22846811047098,9.673937938637309,0.1783035785586629,0.042984089562328,0.1824059267988552,0.0456519632575388,24.678748048289812,-,13.315066423190196,-,,,,
ND70_org_80x80_051823_sp3,0.6759159201079441,0.0504710312789291,0.6759159201079441,0.0504710312789291,-,0.0437993654269024,0.0081351251197721,21.04653464035252,5.213164121506507,16.553071730285215,6.778663741529852,25.53999755041982,7.921997128901232,0.0367631656050094,0.0098220964796188,0.204798745840576,0.0512397683297254,3.6580793308662254,*,8.266517226901932,-,,,,
STD_CN92C_OL2_020320_256s_20x25_a,5.453240202302571,0.7345242493571997,5.453240202302571,0.7345242493571997,-,2.571894742635784,0.5149596901767813,603.3330262633518,67.34188178405732,733.4227500864819,104.80598617970188,473.2433024402217,84.58972413817145,4.365608935217966,1.1392918074595515,4.416818610732608,1.229616542424311,13.71125317427022,-,11.119329908478669,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_020320_256s_20x25_b,5.309443744535266,0.7155965850321221,5.309443744535266,0.7155965850321221,-,2.540631986027615,0.5090609969628505,508.62991978353455,61.25816181106483,645.1006737007863,95.86391612501956,372.1591658662828,76.29127826336129,4.502295228049532,1.1846323613771723,3.9775314583614714,1.144539446300776,15.28269362501748,-,17.431194455383626,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_020320_256s_20x25_c,5.529528315001142,0.7448660792892765,5.529528315001142,0.7448660792892765,-,2.582713400640716,0.5172441630053284,636.6547735628064,69.40514750535799,759.7138620628976,107.35206554547489,513.5956850627152,87.99904558619978,3.917290921627536,1.043946772499477,4.252630924461588,1.2071380904867357,11.990160575681848,-,12.45258116544992,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_020520_256s_20x25_a,5.619228882826151,0.7578980841418277,5.619228882826151,0.7578980841418277,-,2.614338916229185,0.5234518414094639,528.6739331862987,65.04421922488055,655.6562614653074,100.16156389461868,401.69160490729,83.01001708517776,3.723717894791336,0.9991503246639128,3.4391341532564965,0.9524075189993966,14.92675931302486,-,8.68606613069601,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_020520_256s_20x25_b,5.76162871343699,0.775515943483231,5.76162871343699,0.775515943483231,-,2.610953140497673,0.5219370590037546,583.6666265536502,66.37299737452527,714.8402597657831,103.51352457593846,452.4929933415173,83.10505009794255,3.792791382753824,1.0237022338904118,3.7458819890645607,1.051728848012859,13.49406746886742,-,12.921232819615204,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_020520_256s_20x25_c,5.731849595797488,0.7726596029259201,5.731849595797488,0.7726596029259201,-,2.62832110204041,0.5253872273955122,629.164224102991,69.17411041545958,772.8551986151293,108.9809009697558,485.4732495908528,85.22554447406631,3.8641948074700863,1.0561613972242938,4.057941984636826,1.130054871771565,17.153055583784546,-,13.973741815981152,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021220_20x25_a,4.591852575214936,0.6189014842885321,4.591852575214936,0.6189014842885321,-,2.4139246865547994,0.4837445723980533,491.81861237538544,54.79218220176842,565.1154091840456,83.6102804258141,418.52181556672525,70.83822364263433,1.430036198626436,0.3755928749190271,4.684684193225911,1.2997224505407878,3.358561187614837,*,17.481822452516194,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021220_20x25_b,4.633765257452023,0.6234030064082711,4.633765257452023,0.6234030064082711,-,2.425925843353627,0.4860870713473748,506.9891065768232,56.06340053936125,577.6321891967784,84.73989106175625,436.346023956868,73.42731360324362,1.1932463284940888,0.3165765499156267,4.754116956142737,1.331916485939796,3.944958309373595,*,15.556051456681862,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021220_20x25_c,4.661480462326385,0.6278661936265705,4.661480462326385,0.6278661936265705,-,2.4390024772881547,0.4873350525655501,507.4855863458023,57.01103471812661,593.9791259986549,86.69301831492042,420.9920466929496,74.06316826854372,1.4520286941648737,0.3801633666336536,4.816598680543252,1.3424676449349844,3.622996097599065,*,14.978646792112842,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021420_256s_20x25_a,5.123085142547649,0.6895832324197417,5.123085142547649,0.6895832324197417,-,2.498932653861258,0.5002586861463977,588.0753541643767,63.66794581695366,603.9242391227302,90.05226451752573,572.2264692060232,90.02787875690379,3.0607241082370567,0.803546387636011,4.565107887297593,1.2925946895938354,7.957620580570663,-,9.696146240010007,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021420_256s_20x25_b,5.099184687945292,0.6871243648142948,5.099184687945292,0.6871243648142948,-,2.5006273300429065,0.4996522273214051,567.9428130580861,61.4460041030393,600.8276719937269,88.78195283963176,535.0579541224455,84.97182198178578,3.2419793338541423,0.8549097889806634,4.260064846809864,1.2029091557029523,10.459276729116638,-,12.544963720680116,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021420_256s_20x25_c,5.155605955037873,0.6940251521889875,5.155605955037873,0.6940251521889875,-,2.490441413018172,0.4980488630155266,568.491608505871,61.451697431292736,589.2414762719756,88.1382337931355,547.7417407397664,85.6556840646036,3.4920247804197744,0.9319835351132626,4.258114565308857,1.2026853974409908,9.719364941528406,-,12.171353558185322,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021720_256s_20x25_a,5.123572884990524,0.6897227833019879,5.123572884990524,0.6897227833019879,-,2.6088432724171984,0.5227551351478573,558.0806128678782,67.1162086861577,496.9264112596616,85.96700781796358,619.2348144760948,103.09226663742376,2.8780821074853566,0.7962092363501742,3.3249495931378577,0.9312712895737342,6.597973019778279,-,11.297659153853129,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021720_256s_20x25_b,5.141362912777715,0.6925762913600355,5.141362912777715,0.6925762913600355,-,2.596901357943284,0.5195560345056267,583.1237582965134,70.58642530306426,533.9627036727795,90.59054772369356,632.2848129202473,108.27338736449266,2.327723109375418,0.6214715025705343,3.331203006540389,0.9246713651140036,5.698832981812999,-,12.411760867226231,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021720_256s_20x25_c,5.150386789915758,0.6944219322758256,5.150386789915758,0.6944219322758256,-,2.617896902042092,0.5236901822527477,578.4641726315436,69.56477129277378,530.7484100959434,90.05650777191354,626.1799351671439,106.0511906014778,2.3637481613369102,0.64280132731484,3.07901001691131,0.8685977629768223,5.484905130119668,-,15.444819396411438,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021920_256s_20x25_a,5.416980342334519,0.7295755518010633,5.416980342334519,0.7295755518010633,-,2.6802752476345675,0.5367304222663847,593.1625186239148,71.09661165101056,560.532881199962,92.41722215980845,625.7921560478676,108.06465565245216,2.487893993453908,0.6563840384182369,2.687549263815078,0.7479235193207306,6.309845024625069,-,7.745208266931154,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021920_256s_20x25_b,5.430609118852697,0.7320622463720856,5.430609118852697,0.7320622463720856,-,2.640269713277114,0.5283776403793758,493.2676088606836,62.13110105126548,460.6880020038941,82.08074726958723,525.8472157174732,93.29440389989313,2.294082928955497,0.6049869441706281,2.7471574480593453,0.7607635096012054,5.269176766661959,-,7.915400383072111,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_021920_256s_20x25_c,5.418903766972838,0.7316005513251215,5.418903766972838,0.7316005513251215,-,2.6384798969846583,0.5277241294625371,466.7946877613393,59.315834005115626,441.3116923941252,79.48783363586483,492.27768312855335,88.06336899509806,2.439196400655147,0.7078440848901354,2.8531367236957363,0.7922353614777145,6.546175382891885,-,12.960216811281208,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_022120_256s_20x25_a,5.368356116594855,0.7240095919142452,5.368356116594855,0.7240095919142452,-,2.669129781984618,0.5328773010920961,600.0555236591676,69.88062834733978,536.5434742856147,89.60665153365188,663.5675730327206,107.25603420695172,2.41850409976673,0.6447889312791527,3.326630059631067,0.9267061780949528,6.555552331455381,-,7.539135764975732,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_022120_256s_20x25_b,5.325158419477751,0.7177048934205461,5.325158419477751,0.7177048934205461,-,2.664769020827361,0.533910055194019,577.8021417926527,66.83998982919188,483.1492119926539,83.48722686782196,672.4550715926515,104.40411826832658,2.156191978857384,0.5749738910779599,3.4090240682510644,0.9495663862197576,5.466163558783081,-,8.076592484793833,-,4.55,0.24569999999999997,270.0,27.0
STD_CN92C_OL2_022120_256s_20x25_c,5.338689704770274,0.7192044327456741,5.338689704770274,0.7192044327456741,-,2.6667188502524337,0.5334689929943602,605.8515780587538,69.92865448620651,521.3309777946462,88.07704834738009,690.3721783228614,108.63931345244347,2.1915208887794018,0.5971928234939994,3.416319881520776,0.9603047057416156,6.199871963118642,-,13.015385763070713,-,4.55,0.24569999999999997,270.0,27.0
STD_CN_C_OL1_020320_256s_20x50_a,3.394579253446376,0.3546190177792102,3.394579253446376,0.3546190177792102,-,1.293754264127503,0.2305692954994916,303.28527020321576,28.19382297702149,345.6706079800134,42.4917873902198,260.8999324264181,37.06770320134305,0.92716069874692,0.2246580450919476,3.9023183128994,1.0144557153229454,2.6941573181311287,*,6.227214069031244,-,,,,
STD_CN_C_OL1_020320_256s_20x50_b,3.4051019904981854,0.3558955677973275,3.4051019904981854,0.3558955677973275,-,1.292338045208841,0.2305356737022689,305.7872705688269,28.18052020926774,346.52802074863826,42.17731817748484,265.04652038901554,37.385033214041655,0.9416919331356668,0.2280170815729392,4.0456692859068415,1.0494736157266311,2.2160776271708698,*,5.769051387824288,-,,,,
STD_CN_C_OL1_020320_256s_20x50_c,3.436055441870039,0.3590847847591116,3.436055441870039,0.3590847847591116,-,1.3043521930554425,0.2323158826537316,308.9703261965564,28.452358685979576,358.255765505482,42.89485898557188,259.68488688763074,37.3922175297274,0.7890078744335416,0.1911638670064031,3.929800840324628,1.0186691969506427,2.244223956611329,*,6.372698146816539,-,,,,
STD_CN_C_OL1_020520_256s_20x50_a,3.398641662431992,0.3555323768544202,3.398641662431992,0.3555323768544202,-,1.2822181997886657,0.2287358437787982,319.2547699936606,29.359930904948214,330.11760022702487,42.50033055662775,308.3919397602963,40.51844115400675,1.6764897184236682,0.4233232815523288,3.9027077544800295,1.0155980265588116,5.054408712749547,-,5.4123268422358,-,,,,
STD_CN_C_OL1_020520_256s_20x50_b,3.4000708171965632,0.3551309167898127,3.4000708171965632,0.3551309167898127,-,1.2892343045152828,0.2300857889734057,320.1423533990103,29.43474909351677,334.4052052510511,42.48526156002742,305.87950154696955,40.7507100179764,1.6396655402796765,0.4344802206599831,3.790448813606199,0.9856904466657678,3.765889099327835,*,5.5323341445233565,-,,,,
STD_CN_C_OL1_020520_256s_20x50_c,3.3980130456488102,0.3546663483225095,3.3980130456488102,0.3546663483225095,-,1.2853252395507655,0.2293428395284028,318.7900156366725,29.152534025052397,329.5973815980416,42.143235535140064,307.98264967530343,40.291793940665606,1.7340293199513892,0.4714703685347117,3.756160463252842,0.9786953088178936,4.79330877145853,-,5.613697127409026,-,,,,
STD_CN_C_OL1_021220_256s_20x50_a,3.345808742968493,0.3493526497870869,3.345808742968493,0.3493526497870869,-,1.2780526243508572,0.2279049945489512,202.85241351608025,29.34034887497756,255.6981280588313,42.49249963190878,150.00669897332924,40.46988711936099,3.574827089875337,0.9036820515444765,1.3877680530442364,0.3586511986735051,7.278364970349727,-,4.700494130713088,-,,,,
STD_CN_C_OL1_021220_256s_20x50_b,3.3056790418800746,0.3454183259676845,3.3056790418800746,0.3454183259676845,-,1.2494656160134825,0.223220371538989,177.67669244511117,29.206251256308622,233.26565867059145,41.84830093328733,122.08772621963088,40.752179804073535,3.5810112641344065,0.9124552618930168,1.4686445199053697,0.3934834124981172,6.259243849432874,-,7.845509477752672,-,,,,
STD_CN_C_OL1_021220_256s_20x50_c,3.305087482763447,0.3450075645158055,3.305087482763447,0.3450075645158055,-,1.271825918255766,0.2266941149692505,191.3874273828669,29.38980141426612,226.0906366605449,42.50806956866809,156.6842181051888,40.59686847806452,3.384809399855146,0.8603699488849503,1.4189976482680102,0.372575664544377,8.737069542143841,-,5.414643682197258,-,,,,
STD_CN_C_OL1_021420_256s_20x50_a,3.387305733065846,0.3540213326841206,3.387305733065846,0.3540213326841206,-,1.304158730962388,0.2327102512562601,199.63882430320172,29.246912597987937,228.16085200087613,41.58429323172649,171.11679660552736,41.13725978325694,3.4762525167409053,0.8642469195294071,1.1731406741096615,0.3121119398067659,11.41227041504979,-,3.5900246432539684,*,,,,
STD_CN_C_OL1_021420_256s_20x50_b,3.371747910767916,0.3525123451250064,3.371747910767916,0.3525123451250064,-,1.2996053380309542,0.2316798298555578,198.92195597553297,29.597273656892384,228.7506702001724,41.85692644228087,169.09324175089355,41.8568051873216,3.355543309926234,0.846003805985456,1.1872103351152723,0.3099196714530916,9.029042243590894,-,3.947343634819793,*,,,,
STD_CN_C_OL1_021420_256s_20x50_c,3.3777268620599807,0.3531993048536457,3.3777268620599807,0.3531993048536457,-,1.307054234064888,0.2330765343563952,221.1477638752922,30.04060796412905,254.297503180752,43.20768501553656,187.99802456983244,41.74743660413359,3.292144457492663,0.8038697220805201,1.1456056908819665,0.3070103454284,9.06902239853941,-,4.024187259154904,-,,,,
STD_CN_C_OL1_021720_256s_20x50_a,3.355562107969323,0.3509455036577169,3.355562107969323,0.3509455036577169,-,1.27787376275703,0.2279203127485248,261.5481549860867,31.02424598807048,336.2716404796498,45.49175296552787,186.82466949252355,42.196158221295626,1.6423192776860736,0.4892907449372436,3.4566138120362844,0.8927283046297608,3.8492449146210426,*,8.45909616291626,-,,,,
STD_CN_C_OL1_021720_256s_20x50_b,3.36039413492167,0.3517992159424875,3.36039413492167,0.3517992159424875,-,1.2830449139582445,0.228772246849172,273.8548966339167,31.59601668124501,354.48217319736284,46.7785323283818,193.2276200704706,42.48531503576961,1.6094200488732475,0.4923355057122444,3.5019797577269483,0.9040010280722042,3.8048118325543263,*,8.223813334223054,-,,,,
STD_CN_C_OL1_021720_256s_20x50_c,3.351110376129032,0.3496764697690863,3.351110376129032,0.3496764697690863,-,1.2839086328604623,0.2291732692542871,272.1074552320916,31.80715666944732,349.3644374155529,46.74064656301297,194.85047304863028,43.15197354062234,1.733561817876608,0.5383759296689057,3.5034493042645662,0.9090972855291964,4.158379585507139,-,7.993083419203799,-,,,,
STD_CN_C_OL1_021920_256s_20x50_a,3.396413893691859,0.3547244486724029,3.396413893691859,0.3547244486724029,-,1.3269376824380834,0.2367989065454409,323.3975809042181,33.09282121368456,375.8041609815089,48.70107964534776,270.99100082692723,44.81901499253478,0.8559261101839744,0.2198940479706498,3.88564043308148,1.0170705034191687,2.529955260513967,*,10.071335277747274,-,,,,
STD_CN_C_OL1_021920_256s_20x50_b,3.394711945712812,0.3540218516398014,3.394711945712812,0.3540218516398014,-,1.317640189794168,0.2350272676601397,297.6802989128512,32.33937352843138,340.1253827407875,47.06953816858321,255.23521508491496,44.35987936685492,0.9371866979837395,0.2521460312930992,3.921499722173059,1.028528653484612,3.318156221305746,*,10.979345855203157,-,,,,
STD_CN_C_OL1_021920_256s_20x50_c,3.406518921688749,0.3557720718596728,3.406518921688749,0.3557720718596728,-,1.3272240734350909,0.2369392423982099,312.6197748693763,32.68145429722429,368.1164913723418,47.95915284698956,257.1230583664108,44.40979034092971,0.8012105737576601,0.20565050722679,3.932541069319765,1.0349257855614602,2.30116069496091,*,9.792684031892822,-,,,,
STD_CN_C_OL1_022120_256s_20x50_a,3.351629715454872,0.3500310651838177,3.351629715454872,0.3500310651838177,-,1.2969549797929554,0.231564614296607,288.8456572969766,32.065209233065964,375.3481818831672,48.044943023663485,202.343132710786,42.4781593585942,0.8434483011213266,0.2086889068751694,3.963343174526182,1.0652243307433364,2.528746778499581,*,8.316057804026855,-,,,,
STD_CN_C_OL1_022120_256s_20x50_b,3.352178706286528,0.3503111802131209,3.352178706286528,0.3503111802131209,-,1.309671147891449,0.233431813280685,325.4046296866827,33.30657691174245,427.1388006300513,50.73642238427362,223.67045874331404,43.16396304738293,0.8248274033483403,0.1991374812026983,3.9126705968417657,1.0338669020383535,2.311683891431997,*,9.556066110573877,-,,,,
STD_CN_C_OL1_022120_256s_20x50_c,3.34477383613468,0.3492143565056323,3.34477383613468,0.3492143565056323,-,1.304588282515106,0.2325451656071046,312.5751073804268,32.85252746793241,407.798795377782,49.78370251038344,217.3514193830716,42.880499163170384,0.8946189267799485,0.2263903385997101,3.8889287221600193,1.04403394414103,3.1744088137935584,*,8.198099009745304,-,,,,
STD_D1010_012821_256s_100x100_a,0.9083704614756544,0.0969688703283515,1.2020389541502012,0.0881901528896446,*,0.1576423938057862,0.0261501303489677,167.33620444364124,7.08077863398567,178.3579909041636,10.053924461226403,155.25801438763122,9.912467221707532,0.3036371974595063,0.0727893381827147,0.7478607687947436,0.1914897650959058,12.117052280110329,-,13.264649377853988,-,1.13,0.11,139.0,13.9
STD_D1010_012821_256s_100x100_b,0.9300371200861816,0.0968129851245909,1.241462368500251,0.0911658161566011,*,0.1824876719788741,0.0301782133820388,238.62104097786312,7.942507585763551,250.03027960232447,11.530847504940835,225.61528000218087,10.850507021039466,0.2981498649995625,0.071769831330858,0.7444381863267079,0.1903913049657429,14.748269920351165,-,13.465781528328105,-,1.13,0.11,139.0,13.9
STD_D1010_012821_256s_100x100_c,0.90961925500904,0.0942733131912287,1.2548836940885235,0.0920936502214145,*,0.1798310126990698,0.0297724272530263,190.96551219577856,6.978863490724665,206.5596171419162,10.18827564429762,173.95480370253438,9.466915665899007,0.301818001530339,0.0720708928533303,0.7264144135794687,0.1853995645983197,14.723069863732896,-,14.507603962339276,-,1.13,0.11,139.0,13.9
STD_D1010_020320_256s_100x100_a,0.8838962621459374,0.0949322207838939,1.19681473905563,0.0879019956511844,*,0.1457733703789192,0.0241533212425648,168.9397286282255,6.5405915159149615,176.03234954901052,9.215394245844518,160.71033005210515,9.254436184402364,0.4057065752150283,0.0976425785488289,0.7351490693020459,0.1880369374183567,24.052442720366088,-,13.394582904947994,-,1.13,0.11,139.0,13.9
STD_D1010_020320_256s_100x100_b,0.929612305920482,0.0971002447794046,1.1961752043465723,0.0876715269785757,*,0.177839296741926,0.0294128367335855,209.96802134350375,7.300330565615039,224.96136422146876,10.671416120361592,193.77166894675435,9.946490651225682,0.4280620330413939,0.1027469176450751,0.7491099073270318,0.1913237710233921,23.563654555751288,-,11.51855171467422,-,1.13,0.11,139.0,13.9
STD_D1010_020320_256s_100x100_c,0.8984173329402407,0.0972015724025347,1.2025111994282267,0.0883487739788846,*,0.142005713562161,0.0235656332256313,171.3349217892428,6.598923981817418,172.6878683785456,9.166786450514689,168.86182202714224,9.450128247073756,0.4187826540065081,0.1004432574288552,0.7534747836895928,0.1926660801160182,28.07481179032707,-,14.426558264285068,-,1.13,0.11,139.0,13.9
STD_D1010_020520_256s_100x100_a,1.0814694060364358,0.121857104157624,1.2034128214592852,0.0881882650069603,*,0.1323173122481144,0.0219305196109195,97.95805200062634,4.812116323212991,98.55519731039628,6.530955626763855,97.10456367287786,7.038966504074576,0.2395034482536376,0.0626113956227641,0.9477370639580373,0.2425115951491727,12.35578188230648,-,15.414764434746203,-,1.13,0.11,139.0,13.9
STD_D1010_020520_256s_100x100_b,1.116947739870426,0.1201173533479668,1.2026127369505797,0.0883667717684315,*,0.1864722445509609,0.0308289848422375,221.1461859317889,7.580882649682188,230.3686358904949,10.915106102037164,211.5173346149996,10.510733167720147,0.2862227857021526,0.0756066930355798,0.929449185332524,0.2376463900029675,19.067545345241395,-,11.83839819231904,-,1.13,0.11,139.0,13.9
STD_D1010_020520_256s_100x100_c,1.016165658156916,0.113068487001926,1.189938014145051,0.0871075354181559,*,0.139878062990071,0.0232564918022012,127.38276219963495,5.4924420656504935,129.44448889829138,7.74293090245096,124.84563622504604,7.771846432842103,0.3748149599163108,0.0963991740251872,0.8743914028965039,0.2243218308633836,24.175240144144965,-,13.093418629318569,-,1.13,0.11,139.0,13.9
STD_D1010_021220_256s_100x100_a,0.9530613195435576,0.1027413079527195,1.2076410202932075,0.0888046957882896,*,0.1548218952976998,0.0256356416175888,109.13767721309412,5.858155612976487,128.3901124561281,8.559703026945115,89.28825967831405,7.998553850753877,0.4710181011344893,0.1161432702590407,0.7956328050413609,0.203187209260592,15.078294908704038,-,14.615313855129845,-,1.13,0.11,139.0,13.9
STD_D1010_021220_256s_100x100_b,0.9726529287529192,0.1046304443425668,1.2078070789439788,0.0886374984462804,*,0.1603030586423964,0.0265227530997272,136.81483293479707,6.4237650475407575,158.1811729113535,9.317210915368795,114.75735816700968,8.803109065648403,0.4617644649261446,0.1147290864955675,0.8098931398553529,0.2070877525333915,14.552085948266573,-,15.418175991546953,-,1.13,0.11,139.0,13.9
STD_D1010_021220_256s_100x100_c,0.9651865967374492,0.1039128193726274,1.2051710003550098,0.0885076264874358,*,0.1588817051705968,0.0263167110081075,142.53251783716803,6.1958662168595655,163.46958572285888,9.155969038211545,120.86056702435056,8.271446433400484,0.4607791966845907,0.1134084484175767,0.8038166904103832,0.2055561428476717,21.85798690703685,-,12.55495468527783,-,1.13,0.11,139.0,13.9
STD_D1010_021420_256s_100x100_a,0.7315670208340603,0.0721192230671012,1.1746229836318594,0.0862829092395361,*,0.1782445447321116,0.0294772256326798,193.97445095092309,7.083306052526363,204.95547871270057,10.402304482300822,181.142114354294,9.508641789907546,0.4847547981766705,0.1181260384816928,0.5498314068340202,0.1403308074550329,43.56181356850146,-,11.605190962188416,-,1.13,0.11,139.0,13.9
STD_D1010_021420_256s_100x100_b,0.7486665872112879,0.074582356146404,1.1870830906852885,0.0871573244339538,*,0.1744423108378828,0.0288614502945071,173.99047638013707,6.441006430701008,186.58250114867664,9.43699831763416,159.75575268762913,8.697557464803195,0.4297986579697874,0.1043554035514826,0.5706900777700972,0.1456018704850266,44.41087733576225,-,7.611777978812967,-,1.13,0.11,139.0,13.9
STD_D1010_021420_256s_100x100_c,0.7003573925331696,0.0688166943098918,1.2128403027650152,0.088989342756974,*,0.1721025973405382,0.028473595942522,160.82726417026728,6.187044720527114,177.78030134979988,9.255356077457984,142.09889041539014,8.114685854856367,0.5971352369567465,0.1439339447123634,0.5243892500650941,0.1338712128032565,55.74223324901135,-,10.98596606553265,-,1.13,0.11,139.0,13.9
STD_D1010_021720_256s_100x100_a,0.8234398971175033,0.0845088677293209,1.188711131586948,0.0872972382861128,*,0.1705470026422959,0.0282095089997517,187.94535014325288,6.938777163540127,196.9427780804808,9.96849910548834,177.47065437973816,9.550821262432883,0.6461090823179234,0.1550121468943157,0.6496567376190642,0.1660348678095233,48.99785863627682,-,8.386499087053037,-,1.13,0.11,139.0,13.9
STD_D1010_021720_256s_100x100_b,0.7750687048202302,0.0823056534827893,1.1788846618795068,0.0864885208470408,*,0.1362470945521113,0.0226375346271688,170.53263599695123,6.422476441515096,164.60095129105082,8.87848711766983,174.98160486334936,9.192840660008748,0.6416547886364805,0.154345948778754,0.6354521477642964,0.1622549634693452,48.29896834818763,-,13.968597070430535,-,1.13,0.11,139.0,13.9
STD_D1010_021720_256s_100x100_c,0.847456859948689,0.084231691867543,1.1890402220595933,0.0873730631429981,*,0.1999508737089565,0.0330565498580041,298.923451503176,9.49919934335285,317.61426939877475,14.019815424754045,278.0359743205342,12.712307494976685,0.6436753220996151,0.1550923400235148,0.6443921890913096,0.1646849128223802,37.996081530984895,-,14.300364167072372,-,1.13,0.11,139.0,13.9
STD_D1010_021720_256s_50x50_b,0.7820770034421703,0.0854190343763272,1.1949737413268533,0.0878270024984302,*,0.1177133213686582,0.0195691035137299,121.10081462582602,5.201946638219657,108.70049164955894,6.8694506106853925,132.42478843349272,7.754504070069988,0.6499902147108965,0.1567702763506319,0.6608881153110696,0.1686886698951726,25.064949334445554,-,10.115936311496592,-,1.13,0.11,139.0,13.9
STD_D1010_021720_256s_80x80_a,0.8001613487519976,0.0858415094962791,1.1719580810664938,0.086133625218251,*,0.1346368059520394,0.0223810544131239,169.67008396021055,6.374795523736392,160.03056951963262,8.691981518470506,177.95160017346993,9.260954753972015,0.671071036189124,0.1607987981713377,0.6623223940539574,0.1695122503284435,37.2582906434273,-,11.4573640697137,-,1.13,0.11,139.0,13.9
STD_D1010_021720_256s_80x80_b,0.781650856947887,0.0834622011520342,1.1748207170210103,0.0862065475318829,*,0.1337624803978093,0.0222039762588109,169.57631221868343,6.35991325510616,158.04402114825027,8.580395460557837,179.673108081185,9.302184794102908,0.6521306216354155,0.1563420539361899,0.6445799661808944,0.1646025442825278,41.83584417823359,-,12.250554383781752,-,1.13,0.11,139.0,13.9
STD_D1010_021720_256s_80x80_c,0.7743777353146077,0.0825363301053293,1.1763224060688555,0.0864154698958931,*,0.1330460503214258,0.0220905488150669,172.41433548584178,6.355502235112065,159.92268629812963,8.57909919277806,183.4138053212401,9.302224231658965,0.6538628153169486,0.1581463405697386,0.6379807151788915,0.1630276318568704,34.66175839418859,-,12.27264132733295,-,1.13,0.11,139.0,13.9
