Sample ID,PH_3550_M,PH_3550_STD,H2Ot_3550_MAX,BL_H2Ot_3550_MAX,H2Ot_3550_SAT_x,PH_1635_BP,PH_1635_STD,PH_1515_BP,PH_1515_STD,P_1515_BP,P_1515_STD,STD_1515_BP,STD_1515_STD,PH_1430_BP,PH_1430_STD,P_1430_BP,P_1430_STD,STD_1430_BP,STD_1430_STD,PH_5200_M,PH_5200_STD,PH_4500_M,PH_4500_STD,STN_P5200,ERR_5200_x,STN_P4500,ERR_4500_x,AVG_BL_BP,AVG_BL_STD,PC1_BP,PC1_STD,PC2_BP,PC2_STD,PC3_BP,PC3_STD,PC4_BP,PC4_STD,m_BP,m_STD,b_BP,b_STD,PH_1635_PC1_BP,PH_1635_PC1_STD,PH_1635_PC2_BP,PH_1635_PC2_STD,Repeats,PH_1430,PH_1515,Thickness,H2Ot_MEAN,H2Ot_STD,H2Ot_3550_M,H2Ot_3550_STD,H2Ot_3550_SAT_y,H2Om_1635_BP,H2Om_1635_STD,CO2_MEAN,CO2_STD,CO2_1515_BP,CO2_1515_STD,CO2_1430_BP,CO2_1430_STD,H2Om_5200_M,H2Om_5200_STD,OH_4500_M,OH_4500_STD,PH_5200_STN,ERR_5200_y,PH_4500_STN,ERR_4500_y,Density,Density_Sat,Tau,Eta,epsilon_H2Ot_3550,sigma_epsilon_H2Ot_3550,epsilon_H2Om_1635,sigma_epsilon_H2Om_1635,epsilon_CO2,sigma_epsilon_CO2,epsilon_H2Om_5200,sigma_epsilon_H2Om_5200,epsilon_OH_4500,sigma_epsilon_OH_4500,PH_1515_norm,PH_1515_BP_norm,PH_1515_STD_norm,PH_1430_norm,PH_1430_BP_norm,PH_1430_STD_norm,Py_Devol_1430,Py_Devol_1515
CI_Ref_11_1_100x100_256s_sp4,0.267663803,0.000210396,0.2740422,0.012344968,-,0.05879975,0.003163113,0.359071037,0.003874861,1525.845456,0.485371852,33.18232969,0.674563834,0.359317745,0.005300057,1427.019253,0.577503174,38.43287952,0.708940351,0.000432085,0.000130495,0.002480227,2.4e-05,3.222309032,*,19.67412292,-,0.157534748,0.069680543,-1.286257987,0.721175355,0.192709396,0.021994603,-0.354531723,0.094334393,-0.003928921,0.064463551,-0.000258475,0.00012238,0.262472918,0.036806602,-0.094326791,0.017728133,0.413437946,0.025678826,CI_Ref_11,0.386795055,0.402823945,27.77,0.9525382819595636,0.1280454720440381,0.9525382819595636,0.1280454720440381,-,0.4063832190342939,0.0838398530963548,6049.304733444522,509.5957132463872,6047.2272902694995,720.1758389077357,6051.382176619545,721.1781505910417,0.1168975204361149,0.0487605764838689,0.7681660996896457,0.2100627068479058,3.222309032,*,19.67412292,-,2848.155300053225,2848.155300053225,0.6686760617859488,0.2813353512452701,63.4784807906756,7.305525004922071,32.68579348305352,8.417039377126823,327.68288207542594,14.07818037273489,0.8349937207744436,0.2927371053253864,0.7293829594939147,0.2720577936105412,0.7252861811307166,0.6465088890889449,0.0069767032769175365,0.6964260983075261,0.6469530878646021,0.009542774576881527,0.9289615788909195,0.8913845402114812
CI_Ref_14_1_100x100_256s_sp2,0.293354068,0.000238776,0.2709153,-0.017734265,-,0.035642112,0.003158922,0.161110602,0.003688683,1528.638327,1.25228657,35.63261107,1.672862147,0.154949697,0.004930725,1427.793982,1.330837983,38.28161218,1.23540625,0.003663855,0.000315557,0.00386616,1.52e-06,4.077804313,-,4.434663964,-,0.645420713,0.047260157,2.869154416,0.485624318,-0.000749915,0.021057951,0.263228428,0.065858227,-0.22392076,0.047669872,0.000451502,8.25e-05,0.055900486,0.024865991,-0.032906114,0.018165709,0.101081869,0.031309592,CI_Ref_14,0.165436123,0.177031819,27.63,1.0467055119423316,0.1412213211379812,1.0467055119423316,0.1412213211379812,-,0.2481800951905454,0.0545915527308951,2665.213065418063,229.14161623037796,2717.165571166972,327.41366169198733,2613.2605596691537,320.66152761459256,1.0019280748957673,0.2764669277591425,1.208671556789577,0.3327207711199125,4.077804313,-,4.434663964,-,2846.4594043572524,2846.4594043572524,0.6668744341414722,0.2821827415412559,63.34985054599467,7.296003834285565,32.46194028633831,8.405955988427603,327.4133324965063,14.0962749000656,0.8265701594123374,0.2923436875531877,0.7230186698796994,0.2716943573418485,0.32036159790083246,0.2915501302931596,0.00667514115092291,0.2993777108215708,0.2804011889250814,0.008922774158523345,0.9366134444531198,0.910065788794725
CI_Ref_14_1_100x100_256s_sp3,0.295181339,0.000185126,0.2746656,-0.017394736,-,0.042633124,0.003109587,0.186686586,0.0036819,1527.163654,0.909274527,33.13184369,1.314091361,0.181199859,0.004710941,1428.891155,1.112409578,38.45461827,1.107929485,0.004048856,0.000310291,0.006972173,0.000241135,4.086661497,-,4.009645124,-,0.585410759,0.05697685,2.257568883,0.590540237,-0.023358014,0.021451039,0.224521318,0.079484426,-0.227791873,0.050278187,0.000342084,0.000100337,0.087111877,0.030387522,-0.046311108,0.017845889,0.173839541,0.027142732,CI_Ref_14,0.196187297,0.204820615,27.14,1.092774269710117,0.1511326449195308,1.092774269710117,0.1511326449195308,-,0.3080064701428879,0.0666256388725576,3218.7329012944474,284.5512509753787,3266.7376836269973,406.3825105395287,3170.728118961898,398.4104828618365,1.1487876695569228,0.3152429618480143,2.261547947053421,0.6344875718885594,4.086661497,-,4.009645124,-,2845.0512594056822,2845.0512594056822,0.6668744341414722,0.2821827415412559,63.34985054599467,7.296003834285565,32.46194028633831,8.405955988427603,327.4133324965063,14.0962749000656,0.8265701594123374,0.2923436875531877,0.7230186698796994,0.2716943573418485,0.3773408529845247,0.3439325460574797,0.0067831613854089905,0.3614356982313928,0.3338243533529845,0.008678962785556374,0.9236064810047308,0.9114638484998201
CI_Ref_15_2_100x100_256s_sp1,0.14593825,4.3e-05,0.1346154,-0.008963309,-,0.015220817,0.003158597,0.070843626,0.003789261,1526.059644,2.218135406,33.36712395,2.555265282,0.062057142,0.004473214,1426.472276,2.375944582,34.86631796,2.383565419,0.001144322,2.38e-05,0.001010768,1.97e-05,7.88054426,-,7.288009892,-,0.213694651,0.07224724,0.628499822,0.749361956,-0.127870201,0.021188148,-0.003104852,0.097942128,-0.020060191,0.062171683,5.86e-05,0.000127193,0.059106044,0.038329168,-0.007182397,0.017676078,0.074959868,0.023499626,CI_Ref_15,0.072313328,0.081995623,15.02,0.9726383133996628,0.2534677812835741,0.9726383133996628,0.2534677812835741,-,0.198674297034681,0.0760140723435242,2100.181959257865,387.5856481148068,2239.031534469559,576.9768469698381,1961.332384046171,517.6758218799131,0.5880305153782154,0.2107827544135432,0.5931836803766578,0.2192396479864934,7.88054426,-,7.288009892,-,2848.835045548817,2848.835045548817,0.665556858389877,0.2870605118455128,63.25578000270958,7.289043796960605,32.298230795748914,8.39784598501609,325.8617441224036,14.20014973628838,0.8204097964611967,0.2920557329552122,0.7183643043133596,0.2714285272504383,0.2729548035952064,0.23583097869507327,0.012614051264980029,0.2407234620505992,0.20658169773635154,0.014890858854860186,0.8581701840634414,0.8639927767851707
CI_Ref_15_2_100x100_256s_sp2,0.150891075,0.000270093,0.1390995,-0.009332204,-,0.010892557,0.003156708,0.077936694,0.003814492,1526.048515,2.09699931,33.93053937,2.394277176,0.076081865,0.004610421,1425.143272,2.05812993,36.36169623,1.993885046,0.002665842,1.27e-05,0.003543461,7.36e-06,8.341950316,-,8.639847645,-,0.243442178,0.072226092,0.833715671,0.746900892,0.024331137,0.021809242,0.01647645,0.097945465,-0.051184697,0.062192815,0.00010325,0.000126883,0.050416294,0.038188139,-0.006420776,0.017750627,0.075455767,0.023446097,CI_Ref_15,0.079363217,0.08609652,14.37,1.0787092665800158,2.7861518710576454,1.0787092665800158,2.7861518710576454,-,0.152507843449685,0.0714624037218455,2610.7248731068003,608.0306161847755,2642.1655529644777,863.7475822207996,2579.284193249123,856.0052774836578,1.4694155810194296,0.6526486062328445,2.2306117494906372,0.9039214932251745,8.341950316,-,8.639847645,-,2845.5872647358033,2845.5872647358033,0.665556858389877,0.2870605118455128,63.25578000270958,7.289043796960605,32.298230795748914,8.39784598501609,325.8617441224036,14.20014973628838,0.8204097964611967,0.2920557329552122,0.7183643043133596,0.2714285272504383,0.29957035490605427,0.2711784759916493,0.013272414752957552,0.27614202157272094,0.264724652052888,0.016041826722338205,0.9586539945829061,0.9052246711016892
CI_Ref_15_2_100x100_256s_sp5,0.144497686,5.05e-06,0.1343519,-0.007830273,-,0.012819912,0.003161927,0.073596693,0.003855124,1526.893607,2.175817731,33.71984725,2.456063508,0.067844267,0.004726478,1423.912719,2.260229309,36.98654601,2.096370319,0.001533428,5.49e-05,0.00213555,5.86e-06,7.290773823,-,6.360704101,-,0.300133816,0.070010796,1.327576551,0.722846689,-0.074162151,0.021650926,0.103931315,0.09449287,-0.077508337,0.061525643,0.00023479,0.000122754,0.01264438,0.036884282,-0.000793089,0.017611258,0.069936509,0.023985383,CI_Ref_15,0.068287646,0.076851618,15.16,0.9629367038851492,0.2806309751102596,0.9629367038851492,0.2806309751102596,-,0.1673182734160143,0.0833342526167345,2234.905879363816,423.52033441276177,2325.7998515767117,598.3230236539467,2144.0119071509203,599.5727262059115,0.7878973057430086,0.2834118418003619,1.2531471305275097,0.4637274711223216,7.290773823,-,6.360704101,-,2849.1328068674793,2849.1328068674793,0.665556858389877,0.2870605118455128,63.25578000270958,7.289043796960605,32.298230795748914,8.39784598501609,325.8617441224036,14.20014973628838,0.8204097964611967,0.2920557329552122,0.7183643043133596,0.2714285272504383,0.2534683970976253,0.24273315633245385,0.012714788918205804,0.22522310686015826,0.2237607750659631,0.015588647757255937,0.9935071857653437,0.9576466301594329
CI_Ref_18_1_100x100_256s_sp1,0.311474417,5.23e-06,0.2839018,-0.022106947,-,0.031341579,0.003159098,0.182428972,0.00369075,1525.530173,0.887251426,32.22772604,1.179275485,0.181739442,0.004729269,1428.026547,1.054302787,37.74842215,1.16260202,0.002025706,4.86e-06,0.002315513,0.000228229,13.27463151,-,7.379988097,-,0.699102026,0.048309094,2.742640859,0.498143036,-0.095899822,0.021119541,0.251544917,0.067921423,-0.255180354,0.045890735,0.000377022,8.48e-05,0.115200504,0.025672311,-0.034178417,0.017195879,0.211279535,0.023269769,CI_Ref_18,0.187572869,0.189759891,30.84,1.0032046560728158,0.1252186819451301,1.0032046560728158,0.1252186819451301,-,0.196963846760951,0.043142002220781,2787.1176128768275,216.27556244619777,2792.3948448764345,304.52677803849446,2781.84038087722,307.1871043894426,0.4999051691441395,0.1262951432249583,0.6532950585025669,0.1894625336070965,13.27463151,-,7.379988097,-,2847.9755404655957,2847.9755404655957,0.6669363727562194,0.2876806328726519,63.35427275787322,7.296331085536813,32.46963619228968,8.406337143401645,325.6644874833597,14.21332153596642,0.8268597551696,0.2923572192031225,0.7232374694100927,0.2717068530568317,0.3076522227626459,0.2957668158236057,0.005983706225680934,0.30410646725032425,0.29464890077821015,0.007667427042801557,0.9689004756865985,0.9613673945459844
CI_Ref_18_1_100x100_256s_sp2,0.288981466,9.69e-06,0.2643512,-0.019245803,-,0.040100964,0.003148086,0.177753976,0.003669655,1524.854424,0.948967496,32.79878706,1.250569347,0.167887413,0.00454021,1428.203569,1.204939154,38.12581079,1.167892202,0.003265541,0.000333727,0.005016605,0.000390053,12.91152217,-,10.39186683,-,0.695453786,0.040463827,3.0,0.41521384,-0.171670203,0.021281006,0.442954675,0.05904901,-0.290830791,0.036972119,0.000436224,7.1e-05,0.073764406,0.021626111,-0.091475519,0.017114563,0.251952174,0.023567053,CI_Ref_18,0.176069813,0.182693794,26.64,1.069409670051776,0.1483983629615924,1.069409670051776,0.1483983629615924,-,0.2895525655330517,0.0631558516138171,3039.3850447378195,268.8618574984244,3126.146309388227,389.01190481894673,2952.623780087412,371.2364900964707,0.9259196765519024,0.2632952480661214,1.6262189432852117,0.4724277545925324,12.91152217,-,10.39186683,-,2845.94973508466,2845.94973508466,0.6669363727562194,0.2876806328726519,63.35427275787322,7.296331085536813,32.46963619228968,8.406337143401645,325.6644874833597,14.21332153596642,0.8268597551696,0.2923572192031225,0.7232374694100927,0.2717068530568317,0.3428937575075075,0.33362232732732733,0.006887490615615615,0.33046136073573573,0.3151040033783784,0.008521415165165165,0.9535275249028635,0.9729612161866867
CI_Ref_18_1_100x100_256s_sp3,0.307936737,5.66e-05,0.2852645,-0.017900373,-,0.027309095,0.00319453,0.150939435,0.003921572,1525.431383,0.960401286,31.15181495,1.279455264,0.148643659,0.004703088,1427.415705,1.084051418,36.01998294,1.406402687,0.003088608,6.94e-05,0.002412602,5.62e-05,6.46252352,-,3.114844888,*,0.539119529,0.069174209,1.058040818,0.71540013,0.050648944,0.021765511,-0.006717307,0.09366,-0.146409725,0.061731244,0.000103731,0.000121419,0.203876551,0.036518824,-0.047682162,0.017591112,0.177266312,0.022538886,CI_Ref_18,0.159754106,0.166752473,30.87,0.9916874978226918,0.1234862559443274,0.9916874978226918,0.1234862559443274,-,0.171600729700806,0.0391022186109689,2292.5377718599816,180.0241085493513,2310.1060302201467,255.0248844127697,2274.9695134998165,254.1594518529813,0.7621144254549004,0.1937448612766304,0.6806032368365224,0.1839672059181246,6.46252352,-,3.114844888,*,2848.328517277151,2848.328517277151,0.6669363727562194,0.2876806328726519,63.35427275787322,7.296331085536813,32.46963619228968,8.406337143401645,325.6644874833597,14.21332153596642,0.8268597551696,0.2923572192031225,0.7232374694100927,0.2717068530568317,0.27008822967282153,0.24447592322643344,0.0063517525105280205,0.25875300615484287,0.2407574651765468,0.007617570456754131,0.9304528235411991,0.9051705937818385
CI_Ref_18_1_100x100_256s_sp4,0.304748161,0.000714103,0.2813146,-0.018191872,-,0.028230174,0.003078301,0.152987047,0.003453457,1526.782459,0.980009237,31.92707395,1.362659842,0.156377027,0.003964686,1428.019638,1.154811989,39.16576489,0.933708224,0.001341982,0.000166173,0.003301288,0.000334592,4.304783657,-,4.105358692,-,0.73034854,0.018001737,3.0,0.173357558,-0.052228947,0.020097159,0.298824807,0.032274754,-0.29015994,0.021822034,0.00044427,3.04e-05,0.098742567,0.009530445,0.008777697,0.016961246,0.158056939,0.023931966,CI_Ref_18,0.157185159,0.155376837,30.36,1.0143805191834343,0.1294493353421447,1.0143805191834343,0.1294493353421447,-,0.1833461728718182,0.0413522098354786,2446.89621084844,195.9416609441267,2420.083371498348,273.39859629591615,2473.709050198532,280.75923051183037,0.3422555921075562,0.0984601360361657,0.962583054374999,0.2818054319011092,4.304783657,-,4.105358692,-,2847.6331835001656,2847.6331835001656,0.6669363727562194,0.2876806328726519,63.35427275787322,7.296331085536813,32.46963619228968,8.406337143401645,325.6644874833597,14.21332153596642,0.8268597551696,0.2923572192031225,0.7232374694100927,0.2717068530568317,0.2558907065217391,0.25195495223978914,0.005687511528326745,0.2588688389328063,0.257537923254282,0.006529456521739131,0.9948587258164749,0.9846193934299228
CI_Ref_18_1_100x100_256s_sp5,0.27688302,7e-06,0.2529487,-0.018773972,-,0.049394653,0.003144115,0.179116334,0.003759408,1527.013267,0.939676543,33.27021343,1.369764511,0.171269252,0.004795129,1429.390531,1.228852324,39.31930112,1.045328491,0.001184431,0.000122594,0.002596871,1.84e-05,5.057568855,-,7.624511131,-,0.224153862,0.065610936,-1.801114219,0.677796704,0.00664933,0.021852985,-0.204966557,0.089157666,0.044948012,0.058551244,-0.000318443,0.000115079,0.295166913,0.034613508,-0.092086816,0.017967276,0.23089139,0.026663475,CI_Ref_18,0.183331686,0.198196978,29.24,0.952777243491561,0.1249467820520416,0.952777243491561,0.1249467820520416,-,0.3316450188614252,0.0688812506079767,2865.0166361023694,237.11943666599433,2929.1802928655197,340.6283552621595,2800.852979339219,329.961865327783,0.3122833816849721,0.0875963837444176,0.7827812620639132,0.2137336852577602,5.057568855,-,7.624511131,-,2849.522273582271,2849.522273582271,0.6669363727562194,0.2876806328726519,63.35427275787322,7.296331085536813,32.46963619228968,8.406337143401645,325.6644874833597,14.21332153596642,0.8268597551696,0.2923572192031225,0.7232374694100927,0.2717068530568317,0.33891412106703145,0.3062864808481532,0.006428536251709987,0.3134946751025992,0.29286807797537623,0.008199604993160055,0.9342043142504018,0.9037288853112584
CI_Ref_20_1_100x100_256s_sp1,0.147899399,0.000686229,0.1316479,-0.014851009,-,0.02099262,0.003180036,0.148023776,0.003929123,1525.645101,1.132797098,34.23550931,1.649368633,0.144456389,0.004938051,1424.582806,1.274707008,36.64211993,1.402340375,0.002198112,0.000637711,0.004414468,0.000436654,3.309457306,*,22.46309824,-,0.351600471,0.0643419,0.556117739,0.66680764,0.161061409,0.021992312,0.079885423,0.089523628,-0.21996283,0.054332628,0.000158738,0.000113378,0.09150607,0.034340894,-0.038148887,0.018120188,0.13272862,0.026956614,CI_Ref_20,0.144484006,0.147334643,20.85,0.7036390252048842,0.1229353850086341,0.7036390252048842,0.1229353850086341,-,0.1937018396887738,0.0544346208467166,3306.502219235401,385.9234611103868,3346.8316994665533,549.5296611091003,3266.172739004249,542.0007591350758,0.793233279116114,0.3394485705936544,1.824407456458425,0.5813036968842287,3.309457306,*,22.46309824,-,2852.588342456378,2852.588342456378,0.66917898819881,0.2851003350835407,63.51438807026313,7.308183704238444,32.748282358363944,8.42013206844165,326.4852641500703,14.158463973108,0.8373451675411201,0.2928468613354194,0.7311595582022545,0.2721592360153888,0.3533204868105515,0.3549730839328537,0.009422357314148679,0.34648442685851316,0.34641819904076737,0.011841848920863308,0.9998088577361289,1.0046773317257098
CI_Ref_20_chip1_100x100_256s_sp1,0.363850038,3.73e-06,0.3638559,0.005613544,-,0.041533046,0.003160284,0.253215626,0.003602771,1526.302559,0.682996283,33.61244336,1.013672969,0.245994743,0.004618265,1427.144012,0.83304109,37.57587037,0.925892334,0.002004802,0.00010033,0.002617254,4.67e-05,11.66835734,-,17.65299367,-,0.897865981,0.035980853,3.0,0.369747122,-0.075123158,0.021187344,0.27430073,0.054633056,-0.3,0.031804215,0.000420243,6.35e-05,0.196562968,0.019546726,-0.060239622,0.017665833,0.258744076,0.026939007,CI_Ref_20,0.249849607,0.260022207,46.05,0.7854809319540266,0.0769907867444855,0.7854809319540266,0.0769907867444855,-,0.1738964023371148,0.0331152552798341,2560.8592530102705,139.8607640768484,2597.901081853883,199.38442674655784,2523.8174241666584,196.18864310552195,0.3282859596814772,0.0793640187822161,0.4908163831872651,0.1243165186267192,11.66835734,-,17.65299367,-,2850.06490731985,2850.06490731985,0.66917898819881,0.2851003350835407,63.51438807026313,7.308183704238444,32.748282358363944,8.42013206844165,326.4852641500703,14.158463973108,0.8373451675411201,0.2928468613354194,0.7311595582022545,0.2721592360153888,0.2823259576547232,0.2749355331161781,0.003911803474484256,0.271280789359392,0.26709526927252986,0.005014402823018458,0.9845712625035267,0.9738230781188623
CI_Ref_20_chip1_100x100_256s_sp2,0.337900084,7.45e-06,0.3212709,-0.011657189,-,0.040166576,0.003070372,0.239383726,0.003703028,1526.191641,0.721246404,33.55393457,1.043879109,0.231464636,0.004996237,1427.062365,0.868714992,37.3983217,1.012796898,0.002064643,3.54e-05,0.002260604,5.72e-05,15.50988206,-,8.684318487,-,0.842488716,0.039008677,3.0,0.397054149,-0.137742784,0.020903397,0.263002111,0.055873055,-0.257407163,0.04209483,0.000410595,6.77e-05,0.191764772,0.020453256,-0.061271337,0.017795142,0.248200001,0.026923309,CI_Ref_20,0.233991794,0.244617251,39.95,0.8412084365675965,0.0888513870707206,0.8412084365675965,0.0888513870707206,-,0.1939383622174616,0.0378399359327168,2785.385267639115,171.19941830946644,2832.2320200105464,244.50188645942575,2738.538515267684,239.69937596034904,0.389877244446959,0.0936743423712632,0.4888771828319528,0.1258998336059422,15.50988206,-,8.684318487,-,2848.351531296654,2848.351531296654,0.66917898819881,0.2851003350835407,63.51438807026313,7.308183704238444,32.748282358363944,8.42013206844165,326.4852641500703,14.158463973108,0.8373451675411201,0.2928468613354194,0.7311595582022545,0.2721592360153888,0.3061542565707134,0.2996041627033792,0.004634578222778473,0.29285581226533164,0.28969291113892365,0.006253112640801001,0.9891998007417303,0.9786052497172408
CI_Ref_20_chip1_100x100_256s_sp3,0.309010673,0.000308676,0.2998487,-0.005006726,-,0.035664627,0.003112824,0.220961498,0.00371197,1526.338142,0.782083719,33.58985441,1.150186713,0.2166737,0.004988373,1426.917009,0.936931403,37.59727429,1.075968334,0.001820827,0.000123255,0.002148373,7.06e-06,14.03192374,-,17.35275037,-,0.789933195,0.033376747,3.0,0.338203034,-0.084145019,0.021103706,0.223636785,0.04881836,-0.243959378,0.039857227,0.000444821,5.78e-05,0.159551512,0.017471461,-0.04425864,0.017516405,0.221967503,0.027834031,CI_Ref_20,0.248082738,0.254717499,40.6,0.7572321384836365,0.079311453710469,0.7572321384836365,0.079311453710469,-,0.1695027842868097,0.033747727638161,2548.3360181552657,155.34468594590487,2573.3037312914794,219.76920225279392,2523.368305019052,219.61189300148985,0.3384479148264439,0.0846821531395517,0.4573252708845015,0.1170789884801324,14.03192374,-,17.35275037,-,2850.9349397243445,2850.9349397243445,0.66917898819881,0.2851003350835407,63.51438807026313,7.308183704238444,32.748282358363944,8.42013206844165,326.4852641500703,14.158463973108,0.8373451675411201,0.2928468613354194,0.7311595582022545,0.2721592360153888,0.3136915012315271,0.2721200714285714,0.004571391625615763,0.3055206133004926,0.26683953201970445,0.006143316502463054,0.8733928920116966,0.8674767099530919
CI_Ref_20_chip1_100x100_256s_sp4,0.353697209,7.57e-06,0.3316393,-0.016744008,-,0.038241008,0.003148973,0.243621332,0.003660848,1526.283772,0.722900733,33.56932543,1.044496663,0.236064678,0.004800849,1427.024494,0.853686438,37.37590984,1.012669134,0.001498387,5.03e-05,0.002616862,1.41e-05,12.59028299,-,7.428236477,-,0.868032157,0.029449616,3.0,0.296981386,-0.073060741,0.021264855,0.198349788,0.045019962,-0.274974176,0.03492489,0.000392898,5.1e-05,0.215385326,0.015538316,-0.043205756,0.017412973,0.240423651,0.027184615,CI_Ref_20,0.246017402,0.258620096,44.13,0.7983021817472028,0.0800455859029794,0.7983021817472028,0.0800455859029794,-,0.1673973608465449,0.032543502459644,2572.655451366561,145.7456240855645,2613.1833523307573,207.9881074574329,2532.1275504023633,204.22559809347612,0.2565235726312325,0.0614124273624624,0.5130698098754757,0.1300239334592586,12.59028299,-,7.428236477,-,2849.6703612408764,2849.6703612408764,0.66917898819881,0.2851003350835407,63.51438807026313,7.308183704238444,32.748282358363944,8.42013206844165,326.4852641500703,14.158463973108,0.8373451675411201,0.2928468613354194,0.7311595582022545,0.2721592360153888,0.2930207296623612,0.27602688873782005,0.004147799682755495,0.27874167459777927,0.2674650781781101,0.00543943915703603,0.9595446341637247,0.9420046460735981
CI_Ref_23_1_100x100_256s_060223_sp1,0.561883018,0.001370622,0.5307289,-0.019187163,-,0.044743404,0.003129883,0.237837482,0.003708342,1526.185751,0.681037335,33.279181,1.028324173,0.23894061,0.004675675,1426.179307,0.764227594,36.1875117,0.934388261,0.003371622,0.000432345,0.004752902,0.000332755,18.55384436,-,13.22627551,-,0.976895431,0.022560754,3.0,0.221518264,0.226010004,0.020676956,-0.069466224,0.036375785,-0.255249856,0.033454524,0.000403747,3.82e-05,0.273449035,0.011641396,-0.002134137,0.017417674,0.196153953,0.026882316,CI_Ref_23,0.25883461,0.276439912,54.86,1.020675018480497,0.0928512281884528,1.020675018480497,0.0928512281884528,-,0.1582548492752347,0.0291968402131165,2069.091060517111,99.92895324615348,2064.303776198254,139.97771339539003,2073.878344835968,142.65140216656042,0.4676231600677342,0.1269493260953074,0.754095900947569,0.1978678658194281,18.55384436,-,13.22627551,-,2843.6723154451424,2843.6723154451424,0.667715767527841,0.2922779874406163,63.40991896228404,7.300449484041634,32.56647640878253,8.411132638332553,324.2020976096388,14.310736744914244,0.83050383762148,0.2925274545794206,0.7259906987278222,0.2718640845351174,0.25195033904484143,0.21676766496536637,0.0033798231862923805,0.23590467553773242,0.2177730678089683,0.00426146099161502,0.9231401086585754,0.8603586952379002
CI_Ref_23_1_100x100_256s_060223_sp3,0.55331647,0.001459606,0.5247734,-0.016975195,-,0.037688554,0.003058928,0.248955432,0.003300964,1526.59715,0.666450431,33.48902813,1.02179225,0.261294269,0.003831466,1425.945663,0.753712392,38.1069165,0.792273738,0.00174843,7.38e-05,0.002578661,5.02e-05,9.813800663,-,6.355920273,-,0.967542903,0.011874715,3.0,0.097494471,0.079752735,0.020657587,0.136391762,0.024557178,-0.3,0.018440166,0.000394244,1.82e-05,0.268331871,0.00571874,0.044487562,0.017577971,0.176681842,0.028005994,CI_Ref_23,0.272249534,0.26964314,56.28,0.986806444151746,0.0892053983738904,0.986806444151746,0.0892053983738904,-,0.1308742725813151,0.0247727859930896,2174.016682453745,102.27198283460083,2121.4447016617805,140.9159159947747,2226.5886632457095,148.25969955128454,0.2380795996045158,0.0567174253421911,0.4016786722618478,0.1010446654237456,9.813800663,-,6.355920273,-,2844.7061521794803,2844.7061521794803,0.667715767527841,0.2922779874406163,63.40991896228404,7.300449484041634,32.56647640878253,8.411132638332553,324.2020976096388,14.310736744914244,0.83050383762148,0.2925274545794206,0.7259906987278222,0.2718640845351174,0.23955502842928217,0.2211757569296375,0.002932626154939588,0.2418705881307747,0.23213776563610522,0.0034039321250888418,0.9597602066051656,0.9232774547870937
CI_Ref_23_1_100x100_256s_sp2,0.547552945,1.58e-05,0.5126433,-0.021697399,-,0.072188776,0.003183332,0.281160964,0.003838563,1525.658281,0.645724786,33.4684531,0.886987223,0.269055497,0.005204106,1427.773959,0.800007588,37.91989933,0.923635337,0.00119003,0.000210976,0.001595664,9.91e-06,8.482596861,-,5.739443452,-,0.607961121,0.071994011,-0.59508814,0.743767611,0.010306919,0.022160555,-0.0810081,0.097265679,-0.070449925,0.064990763,-0.000188713,0.000126278,0.416944004,0.037931591,-0.128281089,0.018142152,0.336200356,0.026008887,CI_Ref_23,0.274355921,0.291793111,55.32,0.9943632669250184,0.0904986189252802,0.9943632669250184,0.0904986189252802,-,0.2552554702004453,0.0448153284349923,2387.1200838693385,114.84882217923126,2439.639783748542,164.26105504755745,2334.6003839901346,160.55937723624254,0.1650032193713549,0.0497335153529525,0.2530967345211591,0.0635647360944165,8.482596861,-,5.739443452,-,2844.475355769657,2844.475355769657,0.667715767527841,0.2922779874406163,63.40991896228404,7.300449484041634,32.56647640878253,8.411132638332553,324.2020976096388,14.310736744914244,0.83050383762148,0.2925274545794206,0.7259906987278222,0.2718640845351174,0.26373202368040494,0.2541223463485177,0.003469417028199566,0.24797172903109183,0.2431810348879248,0.004703638828633405,0.9806804825619201,0.9635627209855546
